省份,日期,新增确诊人数,新增治愈人数,新增死亡人数,累积确诊人数,累积治愈人数,累积死亡人数
重庆,2020/3/18,0,0,0,576,570,6
重庆,2020/3/19,0,0,0,576,570,6
重庆,2020/3/2,0,19,0,576,469,6
重庆,2020/3/20,0,0,0,576,570,6
重庆,2020/3/21,0,0,0,576,570,6
重庆,2020/3/22,1,0,0,577,570,6
重庆,2020/3/23,1,0,0,578,570,6
重庆,2020/3/24,0,0,0,578,570,6
重庆,2020/3/25,0,0,0,578,570,6
重庆,2020/3/26,0,0,0,578,570,6
重庆,2020/3/27,0,0,0,578,570,6
重庆,2020/3/28,1,0,0,579,570,6
重庆,2020/3/29,0,0,0,579,570,6
重庆,2020/3/3,0,21,0,576,490,6
重庆,2020/3/30,0,0,0,579,570,6
重庆,2020/3/31,0,0,0,579,570,6
重庆,2020/3/4,0,12,0,576,502,6
重庆,2020/3/5,0,10,0,576,512,6
重庆,2020/3/6,0,8,0,576,520,6
重庆,2020/3/7,0,6,0,576,526,6
重庆,2020/3/8,0,1,0,576,527,6
重庆,2020/3/9,0,15,0,576,542,6
重庆,2020/4/1,0,0,0,579,570,6
重庆,2020/4/10,0,0,0,579,570,6
重庆,2020/4/11,0,0,0,579,570,6
重庆,2020/4/12,0,0,0,579,570,6
重庆,2020/4/13,0,0,0,579,570,6
重庆,2020/4/14,0,0,0,579,570,6
重庆,2020/4/15,0,0,0,579,570,6
重庆,2020/4/16,0,0,0,579,570,6
重庆,2020/4/17,0,0,0,579,570,6
重庆,2020/4/18,0,0,0,579,570,6
重庆,2020/4/19,0,0,0,579,570,6
重庆,2020/4/2,0,0,0,579,570,6
重庆,2020/4/20,0,0,0,579,570,6
重庆,2020/4/21,0,0,0,579,570,6
重庆,2020/4/22,0,0,0,579,570,6
重庆,2020/4/23,0,3,0,579,573,6
重庆,2020/4/24,0,0,0,579,573,6
重庆,2020/4/25,0,0,0,579,573,6
重庆,2020/4/26,0,0,0,579,573,6
重庆,2020/4/27,0,0,0,579,573,6
重庆,2020/4/28,0,0,0,579,573,6
重庆,2020/4/29,0,0,0,579,573,6
重庆,2020/4/3,0,0,0,579,570,6
重庆,2020/4/30,0,0,0,579,573,6
重庆,2020/4/4,0,0,0,579,570,6
重庆,2020/4/5,0,0,0,579,570,6
重庆,2020/4/6,0,0,0,579,570,6
重庆,2020/4/7,0,0,0,579,570,6
重庆,2020/4/8,0,0,0,579,570,6
重庆,2020/4/9,0,0,0,579,570,6
重庆,2020/5/1,0,0,0,579,573,6
重庆,2020/5/10,0,0,0,579,573,6
重庆,2020/5/11,0,0,0,579,573,6
重庆,2020/5/12,0,0,0,579,573,6
重庆,2020/5/13,0,0,0,579,573,6
重庆,2020/5/14,0,0,0,579,573,6
重庆,2020/5/15,0,0,0,579,573,6
重庆,2020/5/16,0,0,0,579,573,6
重庆,2020/5/17,0,0,0,579,573,6
重庆,2020/5/18,0,0,0,579,573,6
重庆,2020/5/19,0,0,0,579,573,6
重庆,2020/5/2,0,0,0,579,573,6
重庆,2020/5/20,0,0,0,579,573,6
重庆,2020/5/21,0,0,0,579,573,6
重庆,2020/5/22,0,0,0,579,573,6
重庆,2020/5/23,0,0,0,579,573,6
重庆,2020/5/24,0,0,0,579,573,6
重庆,2020/5/25,0,0,0,579,573,6
重庆,2020/5/26,0,0,0,579,573,6
重庆,2020/5/27,0,0,0,579,573,6
重庆,2020/5/28,0,0,0,579,573,6
重庆,2020/5/29,0,0,0,579,573,6
重庆,2020/5/3,0,0,0,579,573,6
重庆,2020/5/30,0,0,0,579,573,6
重庆,2020/5/31,0,0,0,579,573,6
重庆,2020/5/4,0,0,0,579,573,6
重庆,2020/5/5,0,0,0,579,573,6
重庆,2020/5/6,0,0,0,579,573,6
重庆,2020/5/7,0,0,0,579,573,6
重庆,2020/5/8,0,0,0,579,573,6
重庆,2020/5/9,0,0,0,579,573,6
重庆,2020/6/1,0,0,0,579,573,6
重庆,2020/6/10,0,0,0,579,573,6
重庆,2020/6/11,0,0,0,579,573,6
重庆,2020/6/12,0,0,0,579,573,6
重庆,2020/6/13,1,0,0,580,573,6
重庆,2020/6/14,2,0,0,582,573,6
重庆,2020/6/15,0,0,0,582,573,6
重庆,2020/6/16,0,0,0,582,573,6
重庆,2020/6/17,0,0,0,582,573,6
重庆,2020/6/18,0,0,0,582,573,6
重庆,2020/6/19,0,0,0,582,573,6
重庆,2020/6/2,0,0,0,579,573,6
重庆,2020/6/20,0,0,0,582,573,6
重庆,2020/6/21,0,0,0,582,573,6
重庆,2020/6/22,0,0,0,582,573,6
重庆,2020/6/23,0,0,0,582,573,6
重庆,2020/6/24,0,0,0,582,573,6
重庆,2020/6/25,0,0,0,582,573,6
重庆,2020/6/26,0,0,0,582,573,6
重庆,2020/6/27,0,0,0,582,573,6
重庆,2020/6/28,0,0,0,582,573,6
重庆,2020/6/29,0,0,0,582,573,6
重庆,2020/6/3,0,0,0,579,573,6
重庆,2020/6/30,0,0,0,582,573,6
重庆,2020/6/4,0,0,0,579,573,6
重庆,2020/6/5,0,0,0,579,573,6
重庆,2020/6/6,0,0,0,579,573,6
重庆,2020/6/7,0,0,0,579,573,6
重庆,2020/6/8,0,0,0,579,573,6
重庆,2020/6/9,0,0,0,579,573,6
陕西,2020/1/22,3,0,0,3,0,0
陕西,2020/1/23,2,0,0,5,0,0
陕西,2020/1/24,10,0,0,15,0,0
陕西,2020/1/25,7,0,0,22,0,0
陕西,2020/1/26,13,0,0,35,0,0
陕西,2020/1/27,11,0,0,46,0,0
陕西,2020/1/28,10,0,0,56,0,0
陕西,2020/1/29,7,0,0,63,0,0
陕西,2020/1/30,23,0,0,86,0,0
陕西,2020/1/31,15,0,0,101,0,0
陕西,2020/2/1,15,0,0,116,0,0
陕西,2020/2/10,6,5,0,219,31,0
陕西,2020/2/11,6,5,0,225,36,0
陕西,2020/2/12,4,6,0,229,42,0
陕西,2020/2/13,1,7,0,230,49,0
陕西,2020/2/14,2,4,0,232,53,0
陕西,2020/2/15,4,11,0,236,64,0
陕西,2020/2/16,4,10,0,240,74,0
陕西,2020/2/17,0,5,0,240,79,0
陕西,2020/2/18,2,10,0,242,89,0
陕西,2020/2/19,3,16,1,245,105,1
陕西,2020/2/2,12,0,0,128,0,0
陕西,2020/2/20,0,11,0,245,116,1
陕西,2020/2/21,0,22,0,245,138,1
陕西,2020/2/22,0,10,0,245,148,1
陕西,2020/2/23,0,7,0,245,155,1
陕西,2020/2/24,0,8,0,245,163,1
陕西,2020/2/25,0,11,0,245,174,1
陕西,2020/2/26,0,7,0,245,181,1
陕西,2020/2/27,0,3,0,245,184,1
陕西,2020/2/28,0,3,0,245,187,1
陕西,2020/2/29,0,19,0,245,206,1
陕西,2020/2/3,14,1,0,142,1,0
陕西,2020/2/4,23,1,0,165,2,0
陕西,2020/2/5,8,4,0,173,6,0
陕西,2020/2/6,11,5,0,184,11,0
陕西,2020/2/7,11,6,0,195,17,0
陕西,2020/2/8,13,3,0,208,20,0
陕西,2020/2/9,5,6,0,213,26,0
陕西,2020/3/1,0,1,0,245,207,1
陕西,2020/3/10,0,0,0,245,227,1
陕西,2020/3/11,0,5,1,245,232,2
陕西,2020/3/12,0,0,0,245,232,2
陕西,2020/3/13,0,0,0,245,232,2
陕西,2020/3/14,0,0,0,245,232,2
陕西,2020/3/15,0,0,0,245,232,2
陕西,2020/3/16,1,1,1,246,233,3
陕西,2020/3/17,0,3,0,246,236,3
陕西,2020/3/18,0,1,0,246,237,3
陕西,2020/3/19,0,0,0,246,237,3
陕西,2020/3/2,0,7,0,245,214,1
陕西,2020/3/20,2,0,0,248,237,3
陕西,2020/3/21,0,0,0,248,237,3
陕西,2020/3/22,0,0,0,248,237,3
陕西,2020/3/23,0,0,0,248,237,3
陕西,2020/3/24,1,0,0,249,237,3
陕西,2020/3/25,3,5,0,252,242,3
陕西,2020/3/26,1,0,0,253,242,3
陕西,2020/3/27,0,0,0,253,242,3
陕西,2020/3/28,0,0,0,253,242,3
陕西,2020/3/29,0,0,0,253,242,3
陕西,2020/3/3,0,0,0,245,214,1
陕西,2020/3/30,0,0,0,253,242,3
陕西,2020/3/31,2,0,0,255,242,3
陕西,2020/3/4,0,6,0,245,220,1
陕西,2020/3/5,0,4,0,245,224,1
陕西,2020/3/6,0,2,0,245,226,1
陕西,2020/3/7,0,0,0,245,226,1
陕西,2020/3/8,0,1,0,245,227,1
陕西,2020/3/9,0,0,0,245,227,1
陕西,2020/4/1,0,0,0,255,242,3
陕西,2020/4/10,0,2,0,256,248,3
陕西,2020/4/11,0,0,0,256,248,3
陕西,2020/4/12,0,0,0,256,248,3
陕西,2020/4/13,0,0,0,256,248,3
陕西,2020/4/14,0,3,0,256,251,3
陕西,2020/4/15,0,0,0,256,251,3
陕西,2020/4/16,0,1,0,256,252,3
陕西,2020/4/17,0,0,0,256,252,3
陕西,2020/4/18,0,0,0,256,252,3
陕西,2020/4/19,0,0,0,256,252,3
陕西,2020/4/2,0,2,0,255,244,3
陕西,2020/4/20,21,1,0,277,253,3
陕西,2020/4/21,2,0,0,279,253,3
陕西,2020/4/22,0,0,0,279,253,3
陕西,2020/4/23,0,0,0,279,253,3
陕西,2020/4/24,7,0,0,286,253,3
陕西,2020/4/25,0,0,0,286,253,3
陕西,2020/4/26,0,0,0,286,253,3
陕西,2020/4/27,20,0,0,306,253,3
陕西,2020/4/28,0,0,0,306,253,3
陕西,2020/4/29,0,0,0,306,253,3
陕西,2020/4/3,1,1,0,256,245,3
陕西,2020/4/30,0,1,0,306,254,3
陕西,2020/4/4,0,0,0,256,245,3
陕西,2020/4/5,0,1,0,256,246,3
陕西,2020/4/6,0,0,0,256,246,3
陕西,2020/4/7,0,0,0,256,246,3
陕西,2020/4/8,0,0,0,256,246,3
陕西,2020/4/9,0,0,0,256,246,3
陕西,2020/5/1,0,1,0,306,255,3
陕西,2020/5/10,0,1,0,308,294,3
陕西,2020/5/11,0,2,0,308,296,3
陕西,2020/5/12,0,1,0,308,297,3
陕西,2020/5/13,0,0,0,308,297,3
陕西,2020/5/14,0,3,0,308,300,3
陕西,2020/5/15,0,1,0,308,301,3
陕西,2020/5/16,0,0,0,308,301,3
陕西,2020/5/17,0,0,0,308,301,3
陕西,2020/5/18,0,2,0,308,303,3
陕西,2020/5/19,0,0,0,308,303,3
陕西,2020/5/2,0,5,0,306,260,3
陕西,2020/5/20,0,0,0,308,303,3
陕西,2020/5/21,0,0,0,308,303,3
陕西,2020/5/22,0,1,0,308,304,3
陕西,2020/5/23,0,1,0,308,305,3
陕西,2020/5/24,0,0,0,308,305,3
陕西,2020/5/25,0,0,0,308,305,3
陕西,2020/5/26,0,0,0,308,305,3
陕西,2020/5/27,0,0,0,308,305,3
陕西,2020/5/28,0,0,0,308,305,3
陕西,2020/5/29,0,0,0,308,305,3
陕西,2020/5/3,0,3,0,306,263,3
陕西,2020/5/30,0,0,0,308,305,3
陕西,2020/5/31,0,0,0,308,305,3
陕西,2020/5/4,0,0,0,306,263,3
陕西,2020/5/5,2,1,0,308,264,3
陕西,2020/5/6,0,2,0,308,266,3
陕西,2020/5/7,0,2,0,308,268,3
陕西,2020/5/8,0,24,0,308,292,3
陕西,2020/5/9,0,1,0,308,293,3
陕西,2020/6/1,1,0,0,309,305,3
陕西,2020/6/10,0,1,0,311,306,3
陕西,2020/6/11,0,0,0,311,306,3
陕西,2020/6/12,0,0,0,311,306,3
陕西,2020/6/13,2,0,0,313,306,3
陕西,2020/6/14,0,0,0,313,306,3
陕西,2020/6/15,0,0,0,313,306,3
陕西,2020/6/16,1,0,0,314,306,3
陕西,2020/6/17,0,0,0,314,306,3
陕西,2020/6/18,0,0,0,314,306,3
陕西,2020/6/19,0,0,0,314,306,3
陕西,2020/6/2,0,0,0,309,305,3
陕西,2020/6/20,2,0,0,316,306,3
陕西,2020/6/21,1,0,0,317,306,3
陕西,2020/6/22,0,1,0,317,307,3
陕西,2020/6/23,2,0,0,319,307,3
陕西,2020/6/24,0,0,0,319,307,3
陕西,2020/6/25,0,0,0,319,307,3
陕西,2020/6/26,0,0,0,319,307,3
陕西,2020/6/27,1,0,0,320,307,3
陕西,2020/6/28,0,0,0,320,307,3
陕西,2020/6/29,0,1,0,320,308,3
陕西,2020/6/3,0,0,0,309,305,3
陕西,2020/6/30,0,1,0,320,309,3
陕西,2020/6/4,0,0,0,309,305,3
陕西,2020/6/5,0,0,0,309,305,3
陕西,2020/6/6,2,0,0,311,305,3
陕西,2020/6/7,0,0,0,311,305,3
陕西,2020/6/8,0,0,0,311,305,3
陕西,2020/6/9,0,0,0,311,305,3
青海,2020/1/25,1,0,0,1,0,0
青海,2020/1/26,3,0,0,4,0,0
青海,2020/1/27,2,0,0,6,0,0
青海,2020/1/28,0,0,0,6,0,0
青海,2020/1/29,0,0,0,6,0,0
青海,2020/1/30,2,0,0,8,0,0
青海,2020/1/31,1,0,0,9,0,0
青海,2020/2/1,0,0,0,9,0,0
青海,2020/2/10,0,0,0,18,3,0
青海,2020/2/11,0,2,0,18,5,0
青海,2020/2/12,0,4,0,18,9,0
青海,2020/2/13,0,2,0,18,11,0
青海,2020/2/14,0,0,0,18,11,0
青海,2020/2/15,0,2,0,18,13,0
青海,2020/2/16,0,0,0,18,13,0
青海,2020/2/17,0,0,0,18,13,0
青海,2020/2/18,0,2,0,18,15,0
青海,2020/2/19,0,1,0,18,16,0
青海,2020/2/2,4,0,0,13,0,0
青海,2020/2/20,0,0,0,18,16,0
青海,2020/2/21,0,2,0,18,18,0
青海,2020/2/22,0,0,0,18,18,0
青海,2020/2/23,0,0,0,18,18,0
青海,2020/2/24,0,0,0,18,18,0
青海,2020/2/25,0,0,0,18,18,0
青海,2020/2/26,0,0,0,18,18,0
青海,2020/2/27,0,0,0,18,18,0
青海,2020/2/28,0,0,0,18,18,0
青海,2020/2/29,0,0,0,18,18,0
青海,2020/2/3,2,0,0,15,0,0
青海,2020/2/4,2,0,0,17,0,0
青海,2020/2/5,1,3,0,18,3,0
青海,2020/2/6,0,0,0,18,3,0
青海,2020/2/7,0,0,0,18,3,0
青海,2020/2/8,0,0,0,18,3,0
青海,2020/2/9,0,0,0,18,3,0
青海,2020/3/1,0,0,0,18,18,0
青海,2020/3/10,0,0,0,18,18,0
青海,2020/3/11,0,0,0,18,18,0
青海,2020/3/12,0,0,0,18,18,0
青海,2020/3/13,0,0,0,18,18,0
青海,2020/3/14,0,0,0,18,18,0
青海,2020/3/15,0,0,0,18,18,0
青海,2020/3/16,0,0,0,18,18,0
青海,2020/3/17,0,0,0,18,18,0
青海,2020/3/18,0,0,0,18,18,0
青海,2020/3/19,0,0,0,18,18,0
青海,2020/3/2,0,0,0,18,18,0
青海,2020/3/20,0,0,0,18,18,0
青海,2020/3/21,0,0,0,18,18,0
青海,2020/3/22,0,0,0,18,18,0
青海,2020/3/23,0,0,0,18,18,0
青海,2020/3/24,0,0,0,18,18,0
青海,2020/3/25,0,0,0,18,18,0
青海,2020/3/26,0,0,0,18,18,0
青海,2020/3/27,0,0,0,18,18,0
青海,2020/3/28,0,0,0,18,18,0
青海,2020/3/29,0,0,0,18,18,0
青海,2020/3/3,0,0,0,18,18,0
青海,2020/3/30,0,0,0,18,18,0
青海,2020/3/31,0,0,0,18,18,0
青海,2020/3/4,0,0,0,18,18,0
青海,2020/3/5,0,0,0,18,18,0
青海,2020/3/6,0,0,0,18,18,0
青海,2020/3/7,0,0,0,18,18,0
青海,2020/3/8,0,0,0,18,18,0
青海,2020/3/9,0,0,0,18,18,0
青海,2020/4/1,0,0,0,18,18,0
青海,2020/4/10,0,0,0,18,18,0
青海,2020/4/11,0,0,0,18,18,0
青海,2020/4/12,0,0,0,18,18,0
青海,2020/4/13,0,0,0,18,18,0
青海,2020/4/14,0,0,0,18,18,0
青海,2020/4/15,0,0,0,18,18,0
青海,2020/4/16,0,0,0,18,18,0
青海,2020/4/17,0,0,0,18,18,0
青海,2020/4/18,0,0,0,18,18,0
青海,2020/4/19,0,0,0,18,18,0
青海,2020/4/2,0,0,0,18,18,0
青海,2020/4/20,0,0,0,18,18,0
青海,2020/4/21,0,0,0,18,18,0
青海,2020/4/22,0,0,0,18,18,0
青海,2020/4/23,0,0,0,18,18,0
青海,2020/4/24,0,0,0,18,18,0
青海,2020/4/25,0,0,0,18,18,0
青海,2020/4/26,0,0,0,18,18,0
青海,2020/4/27,0,0,0,18,18,0
青海,2020/4/28,0,0,0,18,18,0
青海,2020/4/29,0,0,0,18,18,0
青海,2020/4/3,0,0,0,18,18,0
青海,2020/4/30,0,0,0,18,18,0
青海,2020/4/4,0,0,0,18,18,0
青海,2020/4/5,0,0,0,18,18,0
青海,2020/4/6,0,0,0,18,18,0
青海,2020/4/7,0,0,0,18,18,0
青海,2020/4/8,0,0,0,18,18,0
青海,2020/4/9,0,0,0,18,18,0
青海,2020/5/1,0,0,0,18,18,0
青海,2020/5/10,0,0,0,18,18,0
青海,2020/5/11,0,0,0,18,18,0
青海,2020/5/12,0,0,0,18,18,0
青海,2020/5/13,0,0,0,18,18,0
青海,2020/5/14,0,0,0,18,18,0
青海,2020/5/15,0,0,0,18,18,0
青海,2020/5/16,0,0,0,18,18,0
青海,2020/5/17,0,0,0,18,18,0
青海,2020/5/18,0,0,0,18,18,0
青海,2020/5/19,0,0,0,18,18,0
青海,2020/5/2,0,0,0,18,18,0
青海,2020/5/20,0,0,0,18,18,0
青海,2020/5/21,0,0,0,18,18,0
青海,2020/5/22,0,0,0,18,18,0
青海,2020/5/23,0,0,0,18,18,0
青海,2020/5/24,0,0,0,18,18,0
青海,2020/5/25,0,0,0,18,18,0
青海,2020/5/26,0,0,0,18,18,0
青海,2020/5/27,0,0,0,18,18,0
青海,2020/5/28,0,0,0,18,18,0
青海,2020/5/29,0,0,0,18,18,0
青海,2020/5/3,0,0,0,18,18,0
青海,2020/5/30,0,0,0,18,18,0
青海,2020/5/31,0,0,0,18,18,0
青海,2020/5/4,0,0,0,18,18,0
青海,2020/5/5,0,0,0,18,18,0
青海,2020/5/6,0,0,0,18,18,0
青海,2020/5/7,0,0,0,18,18,0
青海,2020/5/8,0,0,0,18,18,0
青海,2020/5/9,0,0,0,18,18,0
青海,2020/6/1,0,0,0,18,18,0
青海,2020/6/10,0,0,0,18,18,0
青海,2020/6/11,0,0,0,18,18,0
青海,2020/6/12,0,0,0,18,18,0
青海,2020/6/13,0,0,0,18,18,0
青海,2020/6/14,0,0,0,18,18,0
青海,2020/6/15,0,0,0,18,18,0
青海,2020/6/16,0,0,0,18,18,0
青海,2020/6/17,0,0,0,18,18,0
青海,2020/6/18,0,0,0,18,18,0
青海,2020/6/19,0,0,0,18,18,0
青海,2020/6/2,0,0,0,18,18,0
青海,2020/6/20,0,0,0,18,18,0
青海,2020/6/21,0,0,0,18,18,0
青海,2020/6/22,0,0,0,18,18,0
青海,2020/6/23,0,0,0,18,18,0
青海,2020/6/24,0,0,0,18,18,0
青海,2020/6/25,0,0,0,18,18,0
青海,2020/6/26,0,0,0,18,18,0
青海,2020/6/27,0,0,0,18,18,0
青海,2020/6/28,0,0,0,18,18,0
青海,2020/6/29,0,0,0,18,18,0
青海,2020/6/3,0,0,0,18,18,0
青海,2020/6/30,0,0,0,18,18,0
青海,2020/6/4,0,0,0,18,18,0
青海,2020/6/5,0,0,0,18,18,0
青海,2020/6/6,0,0,0,18,18,0
青海,2020/6/7,0,0,0,18,18,0
青海,2020/6/8,0,0,0,18,18,0
青海,2020/6/9,0,0,0,18,18,0
香港,2020/1/22,1,0,0,1,0,0
香港,2020/1/23,1,0,0,2,0,0
香港,2020/1/24,3,0,0,5,0,0
香港,2020/1/25,0,0,0,5,0,0
香港,2020/1/26,3,0,0,8,0,0
香港,2020/1/27,0,0,0,8,0,0
香港,2020/1/28,2,0,0,10,0,0
香港,2020/1/29,2,0,0,12,0,0
香港,2020/1/30,0,0,0,12,0,0
香港,2020/1/31,1,0,0,13,0,0
香港,2020/2/1,1,0,0,14,0,0
香港,2020/2/10,6,0,0,42,0,1
香港,2020/2/11,7,0,0,49,0,1
香港,2020/2/12,1,1,0,50,1,1
香港,2020/2/13,3,0,0,53,1,1
香港,2020/2/14,3,0,0,56,1,1
香港,2020/2/15,0,0,0,56,1,1
香港,2020/2/16,1,1,0,57,2,1
香港,2020/2/17,3,0,0,60,2,1
香港,2020/2/18,2,2,0,62,4,1
香港,2020/2/19,3,1,1,65,5,2
香港,2020/2/2,1,0,0,15,0,0
香港,2020/2/20,3,0,0,68,5,2
香港,2020/2/21,0,1,0,68,6,2
香港,2020/2/22,1,5,0,69,11,2
香港,2020/2/23,5,1,0,74,12,2
香港,2020/2/24,7,6,0,81,18,2
香港,2020/2/25,4,0,0,85,18,2
香港,2020/2/26,6,6,0,91,24,2
香港,2020/2/27,2,2,0,93,26,2
香港,2020/2/28,1,4,0,94,30,2
香港,2020/2/29,1,3,0,95,33,2
香港,2020/2/3,0,0,0,15,0,0
香港,2020/2/4,3,0,1,18,0,1
香港,2020/2/5,3,0,0,21,0,1
香港,2020/2/6,3,0,0,24,0,1
香港,2020/2/7,2,0,0,26,0,1
香港,2020/2/8,0,0,0,26,0,1
香港,2020/2/9,10,0,0,36,0,1
香港,2020/3/1,3,3,0,98,36,2
香港,2020/3/10,5,5,0,120,65,3
香港,2020/3/11,9,2,0,129,67,3
香港,2020/3/12,2,8,0,131,75,3
香港,2020/3/13,6,3,1,137,78,4
香港,2020/3/14,4,3,0,141,81,4
香港,2020/3/15,7,3,0,148,84,4
香港,2020/3/16,9,4,0,157,88,4
香港,2020/3/17,10,4,0,167,92,4
香港,2020/3/18,25,3,0,192,95,4
香港,2020/3/19,16,3,0,208,98,4
香港,2020/3/2,2,0,0,100,36,2
香港,2020/3/20,48,0,0,256,98,4
香港,2020/3/21,17,2,0,273,100,4
香港,2020/3/22,44,0,0,317,100,4
香港,2020/3/23,39,1,0,356,101,4
香港,2020/3/24,30,1,0,386,102,4
香港,2020/3/25,24,4,0,410,106,4
香港,2020/3/26,43,4,0,453,110,4
香港,2020/3/27,65,1,0,518,111,4
香港,2020/3/28,64,1,0,582,112,4
香港,2020/3/29,59,6,0,641,118,4
香港,2020/3/3,0,1,0,100,37,2
香港,2020/3/30,41,6,0,682,124,4
香港,2020/3/31,32,4,0,714,128,4
香港,2020/3/4,4,6,0,104,43,2
香港,2020/3/5,0,3,0,104,46,2
香港,2020/3/6,3,5,0,107,51,2
香港,2020/3/7,2,4,0,109,55,2
香港,2020/3/8,5,4,1,114,59,3
香港,2020/3/9,1,1,0,115,60,3
香港,2020/4/1,51,19,0,765,147,4
香港,2020/4/10,16,16,0,989,309,4
香港,2020/4/11,11,27,0,1000,336,4
香港,2020/4/12,4,24,0,1004,360,4
香港,2020/4/13,5,37,0,1009,397,4
香港,2020/4/14,3,37,0,1012,434,4
香港,2020/4/15,4,25,0,1016,459,4
香港,2020/4/16,1,26,0,1017,485,4
香港,2020/4/17,4,47,0,1021,532,4
香港,2020/4/18,2,36,0,1023,568,4
香港,2020/4/19,2,34,0,1025,602,4
香港,2020/4/2,37,7,0,802,154,4
香港,2020/4/20,0,28,0,1025,630,4
香港,2020/4/21,4,20,0,1029,650,4
香港,2020/4/22,4,28,0,1033,678,4
香港,2020/4/23,2,21,0,1035,699,4
香港,2020/4/24,0,26,0,1035,725,4
香港,2020/4/25,2,28,0,1037,753,4
香港,2020/4/26,0,19,0,1037,772,4
香港,2020/4/27,0,15,0,1037,787,4
香港,2020/4/28,0,24,0,1037,811,4
香港,2020/4/29,0,19,0,1037,830,4
香港,2020/4/3,43,19,0,845,173,4
香港,2020/4/30,0,16,0,1037,846,4
香港,2020/4/4,17,13,0,862,186,4
香港,2020/4/5,28,20,0,890,206,4
香港,2020/4/6,24,10,0,914,216,4
香港,2020/4/7,21,20,0,935,236,4
香港,2020/4/8,25,28,0,960,264,4
香港,2020/4/9,13,29,0,973,293,4
香港,2020/5/1,2,13,0,1039,859,4
香港,2020/5/10,3,15,0,1047,982,4
香港,2020/5/11,0,3,0,1047,985,4
香港,2020/5/12,0,6,0,1047,991,4
香港,2020/5/13,3,17,0,1050,1008,4
香港,2020/5/14,1,1,0,1051,1009,4
香港,2020/5/15,1,10,0,1052,1019,4
香港,2020/5/16,0,3,0,1052,1022,4
香港,2020/5/17,3,2,0,1055,1024,4
香港,2020/5/18,0,1,0,1055,1025,4
香港,2020/5/19,0,0,0,1055,1025,4
香港,2020/5/2,0,5,0,1039,864,4
香港,2020/5/20,0,1,0,1055,1026,4
香港,2020/5/21,8,3,0,1063,1029,4
香港,2020/5/22,2,0,0,1065,1029,4
香港,2020/5/23,0,0,0,1065,1029,4
香港,2020/5/24,0,1,0,1065,1030,4
香港,2020/5/25,0,0,0,1065,1030,4
香港,2020/5/26,0,3,0,1065,1033,4
香港,2020/5/27,1,1,0,1066,1034,4
香港,2020/5/28,0,1,0,1066,1035,4
香港,2020/5/29,13,0,0,1079,1035,4
香港,2020/5/3,0,15,0,1039,879,4
香港,2020/5/30,3,1,0,1082,1036,4
香港,2020/5/31,2,1,0,1084,1037,4
香港,2020/5/4,1,21,0,1040,900,4
香港,2020/5/5,0,20,0,1040,920,4
香港,2020/5/6,0,12,0,1040,932,4
香港,2020/5/7,4,12,0,1044,944,4
香港,2020/5/8,0,16,0,1044,960,4
香港,2020/5/9,0,7,0,1044,967,4
香港,2020/6/1,3,0,0,1087,1037,4
香港,2020/6/10,0,1,0,1107,1051,4
香港,2020/6/11,0,4,0,1107,1055,4
香港,2020/6/12,1,5,0,1108,1060,4
香港,2020/6/13,1,1,0,1109,1061,4
香港,2020/6/14,0,6,0,1109,1067,4
香港,2020/6/15,3,0,0,1112,1067,4
香港,2020/6/16,0,2,0,1112,1069,4
香港,2020/6/17,8,2,0,1120,1071,4
香港,2020/6/18,4,1,0,1124,1072,4
香港,2020/6/19,3,2,0,1127,1074,4
香港,2020/6/2,6,1,0,1093,1038,4
香港,2020/6/20,1,3,0,1128,1077,4
香港,2020/6/21,3,1,0,1131,1078,4
香港,2020/6/22,30,0,0,1161,1078,4
香港,2020/6/23,16,5,0,1177,1083,4
香港,2020/6/24,2,3,0,1179,1086,4
香港,2020/6/25,14,2,0,1193,1088,4
香港,2020/6/26,3,3,0,1196,1091,4
香港,2020/6/27,1,4,0,1197,1095,4
香港,2020/6/28,2,9,0,1199,1104,4
香港,2020/6/29,4,1,0,1203,1105,4
香港,2020/6/3,0,1,0,1093,1039,4
香港,2020/6/30,0,0,0,1203,1105,4
香港,2020/6/4,6,3,0,1099,1042,4
香港,2020/6/5,3,3,0,1102,1045,4
香港,2020/6/6,3,3,0,1105,1048,4
香港,2020/6/7,1,1,0,1106,1049,4
香港,2020/6/8,1,0,0,1107,1049,4
香港,2020/6/9,0,1,0,1107,1050,4
黑龙江,2020/1/22,2,0,0,2,0,0
黑龙江,2020/1/23,2,0,1,4,0,1
黑龙江,2020/1/24,5,0,0,9,0,1
黑龙江,2020/1/25,6,0,0,15,0,1
黑龙江,2020/1/26,6,0,0,21,0,1
黑龙江,2020/1/27,9,0,0,30,0,1
黑龙江,2020/1/28,7,0,0,37,0,1
黑龙江,2020/1/29,6,0,0,43,0,1
黑龙江,2020/1/30,16,0,1,59,0,2
黑龙江,2020/1/31,21,0,0,80,0,2
黑龙江,2020/2/1,15,2,0,95,2,2
黑龙江,2020/2/10,29,12,1,360,26,8
黑龙江,2020/2/11,18,1,0,378,27,8
黑龙江,2020/2/12,17,3,1,395,30,9
黑龙江,2020/2/13,23,6,2,418,36,11
黑龙江,2020/2/14,7,11,0,425,47,11
黑龙江,2020/2/15,20,22,0,445,69,11
黑龙江,2020/2/16,12,11,0,457,80,11
黑龙江,2020/2/17,7,5,0,464,85,11
